
TDR_alpha10_1s_2by2_alphaonly_eta99_gam5_ic15_confidence90.csv
p0,p1,nc,ne,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,nogo,expic,N,etamax,gammax,expicmax,ci
0.7,0.85,59,59,3,46,0.09281,0.21222,0.2546,0.24726,0.89578,0.07703,0.21486,0.02719,0.69232,0.12102,118,0.99,0.05,0.15,0.9
0.05,0.25,22,22,2,3,0.0711,0.1923,0.25497,0.19947,0.88825,0.09693,0.06698,0.01481,0.86192,0.0409,44,0.99,0.05,0.15,0.9
0.1,0.3,25,25,2,5,0.08012,0.19745,0.2745,0.23462,0.86312,0.09902,0.15486,0.03785,0.76502,0.09636,50,0.99,0.05,0.15,0.9
0.15,0.35,36,36,3,9,0.06274,0.16165,0.2302,0.19401,0.87561,0.09403,0.14021,0.03036,0.79705,0.08529,72,0.99,0.05,0.15,0.9
0.2,0.4,37,37,2,11,0.09067,0.21681,0.31256,0.27533,0.89628,0.06297,0.24013,0.04075,0.66919,0.14044,74,0.99,0.05,0.15,0.9
0.25,0.45,39,39,3,14,0.07052,0.16628,0.24332,0.21893,0.85397,0.09952,0.18571,0.04651,0.74377,0.11611,78,0.99,0.05,0.15,0.9
0.3,0.5,42,42,3,17,0.07923,0.17817,0.2557,0.23378,0.8685,0.09041,0.19647,0.04109,0.7243,0.11878,84,0.99,0.05,0.15,0.9
0.35,0.55,42,42,3,19,0.08927,0.18663,0.26002,0.2439,0.8685,0.09397,0.19442,0.03753,0.71631,0.11597,84,0.99,0.05,0.15,0.9
0.4,0.6,42,42,3,21,0.09743,0.19325,0.26284,0.25053,0.87135,0.09514,0.19148,0.0335,0.71109,0.11249,84,0.99,0.05,0.15,0.9
0.45,0.65,47,47,3,26,0.08423,0.18523,0.26608,0.24656,0.89281,0.07294,0.21799,0.03424,0.69777,0.12612,94,0.99,0.05,0.15,0.9
0.5,0.7,43,43,3,26,0.08996,0.18416,0.25704,0.24492,0.88062,0.08579,0.20505,0.03358,0.70498,0.11932,86,0.99,0.05,0.15,0.9
0.55,0.75,39,39,3,26,0.07773,0.16234,0.23478,0.22681,0.85566,0.09952,0.20708,0.04481,0.71519,0.12594,78,0.99,0.05,0.15,0.9
0.6,0.8,38,38,3,27,0.08604,0.16961,0.23335,0.22677,0.87373,0.09562,0.19319,0.03065,0.72077,0.11192,76,0.99,0.05,0.15,0.9
0.65,0.85,34,34,2,26,0.09343,0.1925,0.28253,0.27594,0.90125,0.06341,0.25805,0.03533,0.64852,0.14669,68,0.99,0.05,0.15,0.9
0.7,0.9,32,32,2,26,0.09551,0.19248,0.27453,0.26793,0.9232,0.05566,0.24557,0.02114,0.65891,0.13336,64,0.99,0.05,0.15,0.9
0.05,0.3,17,17,2,3,0.04125,0.14164,0.23773,0.16218,0.8853,0.0904,0.06586,0.0243,0.89289,0.04508,34,0.99,0.05,0.15,0.9
0.1,0.35,19,19,2,4,0.08818,0.18531,0.2684,0.22867,0.88886,0.09154,0.11399,0.0196,0.79784,0.06679,38,0.99,0.05,0.15,0.9
0.15,0.4,21,21,2,6,0.07019,0.16141,0.26981,0.22947,0.86456,0.08849,0.18542,0.04695,0.74439,0.11619,42,0.99,0.05,0.15,0.9
0.2,0.45,27,27,2,9,0.06524,0.1607,0.28889,0.23811,0.89622,0.05764,0.23868,0.04614,0.69608,0.14241,54,0.99,0.05,0.15,0.9
0.25,0.5,26,26,2,10,0.07898,0.17026,0.28951,0.25618,0.88181,0.07027,0.236,0.04792,0.68502,0.14196,52,0.99,0.05,0.15,0.9
0.3,0.55,28,28,2,12,0.08887,0.18244,0.30071,0.2711,0.89664,0.06357,0.24188,0.03979,0.66925,0.14083,56,0.99,0.05,0.15,0.9
0.35,0.6,27,27,2,13,0.09478,0.18396,0.29743,0.27663,0.88716,0.07116,0.23958,0.04168,0.66564,0.14063,54,0.99,0.05,0.15,0.9
0.4,0.65,26,26,2,14,0.09283,0.17691,0.28909,0.2741,0.87582,0.07714,0.24286,0.04704,0.66431,0.14495,52,0.99,0.05,0.15,0.9
0.45,0.7,29,29,3,17,0.07782,0.14622,0.22645,0.21357,0.87232,0.09708,0.17702,0.03059,0.74516,0.1038,58,0.99,0.05,0.15,0.9
0.5,0.75,29,29,3,19,0.05636,0.11797,0.20796,0.19217,0.86166,0.09206,0.19956,0.04628,0.74408,0.12292,58,0.99,0.05,0.15,0.9
0.55,0.8,23,23,2,16,0.09657,0.17149,0.27084,0.26683,0.87757,0.08322,0.23197,0.03921,0.67146,0.13559,46,0.99,0.05,0.15,0.9
0.6,0.85,24,24,2,18,0.08223,0.15601,0.2621,0.25309,0.90087,0.06508,0.24718,0.03405,0.67059,0.14061,48,0.99,0.05,0.15,0.9
0.65,0.9,20,20,2,16,0.0958,0.16297,0.24551,0.24491,0.89613,0.08119,0.21371,0.02267,0.69048,0.11819,40,0.99,0.05,0.15,0.9
0.7,0.95,17,17,2,15,0.0643,0.11625,0.19295,0.19555,0.88093,0.0904,0.22263,0.02867,0.71307,0.12565,34,0.99,0.05,0.15,0.9
