
TDR_alpha10_2s_2by2_alphamax30_eta99_gam20_ic10_confidence30.csv
p0,p1,nc1,ne1,a1,m1,nc2,ne2,s,m2,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,nogo,expic,es0,es1,En,N1,N2,etamax,gammax,expicmax,ci
0.6,0.75,29,29,-4,18,47,47,4,52,0.06265,0.17313,0.22023,0.0929,0.85528,0.06741,0.13515,0.03233,0.27994,0.08374,0.52226,0.04497,102.90767048022,58,152,0.99,0.2,0.1,0.3
0.65,0.8,25,25,-5,17,46,46,4,52,0.06446,0.16819,0.20976,0.09386,0.85657,0.07199,0.11801,0.02377,0.28248,0.07089,0.53505,0.04767,92.7756886761776,50,142,0.99,0.2,0.1,0.3
0.7,0.85,22,22,-3,16,36,36,3,46,0.06105,0.1687,0.2205,0.09153,0.85022,0.06463,0.15206,0.0405,0.26528,0.09628,0.52161,0.04465,78.4437737767296,44,116,0.99,0.2,0.1,0.3
0.05,0.25,11,11,-2,1,14,14,2,4,0.02835,0.14586,0.24035,0.05127,0.862,0.05346,0.09484,0.03951,0.30285,0.06718,0.57395,0.04502,33.9293150780622,22,50,0.99,0.2,0.1,0.3
0.1,0.3,14,14,-3,2,15,15,2,6,0.05162,0.16862,0.26538,0.08332,0.85876,0.05374,0.12645,0.03866,0.23475,0.08255,0.58718,0.04885,40.3847161854122,28,58,0.99,0.2,0.1,0.3
0.15,0.35,16,16,-3,3,19,19,2,9,0.05679,0.17342,0.27872,0.09039,0.86583,0.04426,0.15201,0.04162,0.22364,0.09682,0.56755,0.04829,48.4329856378773,32,70,0.99,0.2,0.1,0.3
0.2,0.4,17,17,-4,4,23,23,3,12,0.06394,0.16065,0.236,0.09536,0.85934,0.06796,0.10761,0.02495,0.27689,0.06628,0.55155,0.04776,54.6286127868472,34,80,0.99,0.2,0.1,0.3
0.25,0.45,18,18,-3,5,24,24,3,15,0.06209,0.15701,0.23794,0.09382,0.85148,0.06548,0.12917,0.03471,0.27548,0.08194,0.53326,0.04832,58.4034392621995,36,84,0.99,0.2,0.1,0.3
0.3,0.5,18,18,-5,6,28,28,3,19,0.05405,0.14765,0.23958,0.08417,0.85064,0.05906,0.14218,0.04151,0.26803,0.09185,0.53574,0.04878,61.9987143174778,36,92,0.99,0.2,0.1,0.3
0.35,0.55,19,19,-3,7,29,29,3,22,0.06305,0.15954,0.24752,0.09559,0.86548,0.0538,0.15334,0.03615,0.27984,0.09475,0.50376,0.04456,66.7816731206253,38,96,0.99,0.2,0.1,0.3
0.4,0.6,19,19,-3,8,28,28,3,24,0.06501,0.15838,0.24476,0.09788,0.85931,0.05734,0.15202,0.03759,0.27283,0.09481,0.51014,0.04575,65.4321410263955,38,94,0.99,0.2,0.1,0.3
0.45,0.65,19,19,-3,9,29,29,3,27,0.06227,0.15417,0.24248,0.09435,0.8638,0.05387,0.15497,0.03743,0.26717,0.0962,0.51558,0.04489,66.0961561266314,38,96,0.99,0.2,0.1,0.3
0.5,0.7,17,17,-3,9,30,30,3,29,0.05728,0.14418,0.23258,0.08763,0.85678,0.05439,0.15476,0.03959,0.27035,0.09717,0.5176,0.04925,62.9439432183281,34,94,0.99,0.2,0.1,0.3
0.55,0.75,17,17,-3,10,28,28,3,30,0.05961,0.14443,0.22849,0.09009,0.86193,0.05638,0.1438,0.03419,0.2569,0.089,0.53968,0.04749,59.7778974290794,34,90,0.99,0.2,0.1,0.3
0.6,0.8,14,14,-3,9,28,28,3,30,0.06422,0.14571,0.2211,0.0948,0.86415,0.06102,0.13337,0.02595,0.27873,0.07966,0.52369,0.04886,54.673534318307,28,84,0.99,0.2,0.1,0.3
0.65,0.85,13,13,-3,9,25,25,3,29,0.06954,0.14654,0.21078,0.09999,0.87314,0.07008,0.12388,0.01943,0.2999,0.07166,0.50668,0.03735,50.6659992728813,26,76,0.99,0.2,0.1,0.3
0.7,0.9,12,12,-2,9,21,21,3,27,0.06645,0.13286,0.18332,0.09404,0.86859,0.07996,0.11145,0.01538,0.29191,0.06341,0.53019,0.03607,43.7321591765433,24,66,0.99,0.2,0.1,0.3
0.05,0.3,9,9,-2,1,7,7,2,3,0.03393,0.12441,0.22302,0.05886,0.85007,0.0815,0.05312,0.0266,0.28016,0.03986,0.63279,0.04184,23.1409953687097,18,32,0.99,0.2,0.1,0.3
0.1,0.35,12,12,-2,2,9,9,2,5,0.04287,0.13298,0.25066,0.07142,0.86525,0.05168,0.10677,0.03686,0.18507,0.07182,0.66528,0.04622,30.0249128058644,24,42,0.99,0.2,0.1,0.3
0.15,0.4,10,10,-3,2,14,14,2,7,0.04718,0.13284,0.25855,0.07717,0.85721,0.05051,0.14421,0.0444,0.2614,0.09431,0.54721,0.04788,32.6781529451417,20,48,0.99,0.2,0.1,0.3
0.2,0.45,12,12,-3,3,15,15,2,9,0.05994,0.14961,0.27562,0.09399,0.87589,0.04416,0.14715,0.03521,0.22943,0.09118,0.56348,0.04474,37.095601594743,24,54,0.99,0.2,0.1,0.3
0.25,0.5,13,13,-3,4,15,15,2,11,0.05632,0.13921,0.26951,0.0893,0.8623,0.04414,0.1523,0.04418,0.20126,0.09824,0.59011,0.04939,38.2965538571548,26,56,0.99,0.2,0.1,0.3
0.3,0.55,12,12,-3,4,18,18,3,13,0.06286,0.13347,0.22219,0.09331,0.85895,0.07368,0.11761,0.02704,0.31644,0.07232,0.50308,0.04034,41.8890518208146,24,60,0.99,0.2,0.1,0.3
0.35,0.6,13,13,-2,5,20,20,3,16,0.0583,0.1287,0.22243,0.08782,0.86888,0.05431,0.12979,0.02707,0.27524,0.07843,0.53667,0.04973,44.5332739735006,26,66,0.99,0.2,0.1,0.3
0.4,0.65,13,13,-4,6,19,19,3,17,0.06615,0.13573,0.22602,0.09714,0.86847,0.06381,0.10769,0.02063,0.25005,0.06416,0.57611,0.04708,42.1077663419688,26,64,0.99,0.2,0.1,0.3
0.45,0.7,10,10,-4,5,22,22,3,19,0.05488,0.1194,0.21453,0.08322,0.85926,0.06368,0.13068,0.02918,0.30893,0.07993,0.50551,0.04788,41.7574456354847,20,64,0.99,0.2,0.1,0.3
0.5,0.75,9,9,-4,5,21,21,3,19,0.06957,0.13329,0.21304,0.09991,0.86187,0.0711,0.11251,0.01787,0.31744,0.06519,0.50048,0.04916,38.9798126220703,18,60,0.99,0.2,0.1,0.3
0.55,0.8,10,10,-2,6,19,19,3,20,0.06511,0.12532,0.20095,0.09399,0.86753,0.06688,0.11695,0.01859,0.29454,0.06777,0.52339,0.04701,38.1110970857986,20,58,0.99,0.2,0.1,0.3
0.6,0.85,9,9,-2,6,16,16,2,19,0.05995,0.12477,0.23612,0.09146,0.87531,0.0459,0.16363,0.0347,0.23971,0.09917,0.53671,0.04409,32.825304706343,18,50,0.99,0.2,0.1,0.3
0.65,0.9,8,8,-2,6,14,14,2,18,0.05698,0.11534,0.21643,0.08657,0.87662,0.0519,0.14196,0.02865,0.22063,0.0853,0.58043,0.04283,27.74798204288,16,44,0.99,0.2,0.1,0.3
0.7,0.95,6,6,-2,5,11,11,2,15,0.05918,0.10815,0.18408,0.08714,0.86707,0.07991,0.12137,0.02025,0.23963,0.07081,0.57982,0.03277,21.24385,12,34,0.99,0.2,0.1,0.3
